0	0	117	-472	226	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	107	-176	238	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	135	-240	219	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	108	-266	217	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	125	-377	229	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	91	-330	189	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	53	298	212	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	88	289	258	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	114	286	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	106	313	249	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	-217	133	-52	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-223	156	8	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-248	130	-6	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-262	155	105	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	311	133	3	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	256	110	4	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	275	114	-3	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	287	97	19	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	239	98	5	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
