0	0	85	-249	165	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	157	-400	244	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	86	-250	215	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	122	-305	239	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	57	-317	213	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	95	-461	202	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	118	-283	205	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	37	328	197	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	64	345	214	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	74	282	209	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	78	322	214	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	114	263	276	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	82	320	244	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	64	273	303	-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	63	213	235	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	107	243	209	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	-211	119	20	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-212	167	-9	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-226	150	-31	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-230	115	-56	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-176	108	25	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-304	110	-98	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-160	86	76	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-219	84	-50	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-216	108	-37	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	248	80	-45	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	221	96	-44	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	231	75	-7	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	267	120	-74	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	242	125	-68	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	269	109	-18	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	318	92	22	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	257	130	-63	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	295	168	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
