0	0	104	324	244	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	99	323	239	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	119	307	280	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	158	318	420	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	111	309	339	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	154	333	366	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	150	372	372	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	171	338	365	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	164	234	413	-153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	149	346	370	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	154	406	396	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	195	286	769	-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	125	304	441	-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	116	259	318	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	109	-382	225	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	170	-357	320	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	322	-575	478	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	168	-350	423	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	176	-382	360	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	155	-391	334	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	226	-412	388	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	112	-374	347	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	227	-382	390	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	188	-454	362	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	652	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	524	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	209	-37	269	-37	376	-42	543	-43	0	0	0	0	0	0	0	0	0	0	3
0	0	221	-17	507	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	31	0	64	-2	246	-17	460	-24	581	-25	0	0	0	0	0	0	0	0	3
0	0	467	10	507	9	618	8	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	172	-22	213	-22	397	-39	484	-45	562	-52	615	-57	0	0	0	0	0	0	3
0	0	333	-37	425	-37	573	-48	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	288	6	324	3	375	3	524	-2	635	-3	0	0	0	0	0	0	0	0	3
0	0	40	0	396	-39	502	-39	635	-41	0	0	0	0	0	0	0	0	0	0	3
0	0	34	-4	659	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	149	-5	191	-7	246	-7	587	-9	630	-12	677	-16	717	-16	0	0	0	0	3
0	0	44	0	549	2	600	-3	652	-4	0	0	0	0	0	0	0	0	0	0	3
0	0	182	-20	258	-24	299	-24	648	-25	694	-30	0	0	0	0	0	0	0	0	3
0	0	126	5	199	0	691	10	767	7	0	0	0	0	0	0	0	0	0	0	3
0	0	120	-17	236	-22	722	-22	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	-208	-20	-332	-30	-396	-36	-438	-40	-479	-43	-625	-43	0	0	0	0	0	0	4
0	0	-589	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-757	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-202	0	-480	-1	-615	-3	-835	-4	0	0	0	0	0	0	0	0	0	0	4
0	0	-231	-31	-315	-37	-362	-40	-583	-44	0	0	0	0	0	0	0	0	0	0	4
0	0	-546	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-257	-23	-473	-41	-711	-44	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-32	0	-276	-1	-329	-2	-720	10	0	0	0	0	0	0	0	0	0	0	4
0	0	-91	-1	-126	-4	-184	-6	-246	-10	-438	-26	-497	-28	-693	-28	0	0	0	0	4
0	0	-566	-53	-643	-56	-680	-56	-1016	-59	0	0	0	0	0	0	0	0	0	0	4
0	0	-555	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-463	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-105	-12	-203	-13	-283	-16	-366	-18	-522	-19	0	0	0	0	0	0	0	0	4
0	0	-288	3	-514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-493	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-221	-2	-379	-11	-427	-11	-538	-20	-679	-21	0	0	0	0	0	0	0	0	4
0	0	-358	0	-466	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-469	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-77	-3	-343	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-274	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	-177	0	-254	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	97	-265	185	0	282	-370	352	-56	0	0	0	0	0	0	0	0	0	0	5
0	0	109	-261	201	12	202	-23	277	-263	339	31	0	0	0	0	0	0	0	0	5
0	0	84	-256	186	30	305	-298	362	71	0	0	0	0	0	0	0	0	0	0	5
0	0	158	-297	240	-53	361	-348	412	8	0	0	0	0	0	0	0	0	0	0	5
0	0	137	-242	232	65	349	-236	412	46	0	0	0	0	0	0	0	0	0	0	5
0	0	163	-324	280	8	388	-442	459	-50	0	0	0	0	0	0	0	0	0	0	5
0	0	-198	194	-72	331	10	72	-20	10	0	0	0	0	0	0	0	0	0	0	6
0	0	-255	213	-110	306	47	74	14	5	0	0	0	0	0	0	0	0	0	0	6
0	0	-120	37	-139	147	-66	246	58	38	21	2	0	0	0	0	0	0	0	0	6
0	0	-108	26	-124	130	-50	211	56	69	16	11	0	0	0	0	0	0	0	0	6
0	0	-146	59	-159	151	-61	256	61	85	-10	-15	0	0	0	0	0	0	0	0	6
0	0	-60	-11	-188	115	-40	222	46	71	27	17	0	0	0	0	0	0	0	0	6
0	0	-61	-11	-152	0	-188	128	-75	243	51	99	10	19	0	0	0	0	0	0	6
0	0	115	-195	238	2	351	-247	408	66	0	0	0	0	0	0	0	0	0	0	5
0	0	107	-339	202	-84	272	-359	370	-58	0	0	0	0	0	0	0	0	0	0	5
0	0	107	-313	199	-1	299	-278	362	39	0	0	0	0	0	0	0	0	0	0	5
